,Product_id,manufacturer,Device Type,Status,Warranty_name,Warranty_price,org_price,last_month_price,Color,Weight,Processor Manufacturer,Processor Series,Processor Model,Processor Cache Memory,RAM Memory,Screen Size,Screen Type,Optical Drive,RAM Type,Internal Memory Type,Operating System,Graphics Card Manufacturer,Graphics Card Model,Battery Cell Count
528,11274999,ایسر,Aspire,marketable,بازرگانی مهر کارن,6071300.0,249550000.0,216000000,ذغالی,1.9,AMD,Ryzen5,3500U,4,12,15.6,,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,AMD,RadeonVEGA8,لیتیوم پلیمری
529,11490048,ایسوس,TUF,marketable,آرتین تجارت آریا تدبیر,10398600.0,478500000.0,442200000,مشکی,2.2,Intel,Corei5,11400H,12,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,NVIDIA,GeForceRTX3050,لیتیوم-یونی
530,11427347,لنوو,ITL,marketable,رایانه پایتخت ویرا,6027700.0,276300000.0,243200000,مشکی,1.7,Intel,Corei5,1135G7,8,12,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX350,
531,10982249,ایسوس,Vivobook,marketable,آرتین تجارت آریا تدبیر,6758000.0,282100000.0,242000000,خاکستری,1.7,Intel,Corei5,1035G1,8,8,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 10,Intel,UHDGraphics,لیتیوم-یونی
532,11462466,ایسوس,,marketable,اندیشه ماندگار اطلس,5984100.0,274300000.0,260000000,نقره ای,1.8,Intel,Corei5,1135G7,8,8,15.6,,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,NVIDIA,GeForceMX330,
533,8916807,لنوو,Legion,marketable,رسا سرویس,13603200.0,624000000.0,609500000,آبی تیره,2.4,Intel,Corei7,11800H,24,32,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GEFORCERTX3070,چهار سلولی
534,11499525,ایسر,Aspire,marketable,امرتات,9330400.0,427990000.0,411990000,مشکی,2.1,Intel,Corei7,1260P,12,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3050,
535,10632618,لنوو,IdeaPad,marketable,آرتین تجارت آریا تدبیر,6441900.0,295000000.0,285000000,خاکستری,1.65,Intel,Corei7,1165G7,12,12,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX450,
536,12868309,ایسوس,Vivobook,marketable,آرتین تجارت آریا تدبیر,4120200.0,199300000.0,191400000,خاکستری,1.8,Intel,Corei3,1115G4,6,12,15.6,TFT LED-backlit LCD,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
537,11627647,ایسر,Aspire,marketable,امرتات,4142000.0,164990000.0,149000000,نقره ای,1.8,Intel,Corei3,1115G4,6,8,15.6,,بدون درایو نوری,DDR4,SSD,DOS,Intel,UHD,
538,11653133,لنوو,IAP,marketable,دیبا کام پردازش سدرا,3335400.0,153900000.0,146200000,مشکی,1.7,Intel,Corei3,1215U,10,4,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
539,11509886,ایسوس,TUF,marketable,آرتین تجارت آریا تدبیر,8938000.0,409000000.0,386500000,مشکی,2.2,Intel,Corei5,11400H,12,24,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX2050,لیتیوم-یونی
540,10013740,لنوو,ThinkBook,marketable,دیبا کام پردازش سدرا,3531600.0,161900000.0,0,خاکستری,1.7,Intel,Corei3,1115G4,6,8,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
541,3735138,اپل,MacBook,marketable,آروند,10573000.0,482500000.0,431900000,خاکستری,1.29,Apple,M1,Apple M1 chip,12,8,13.3,IPS LED-backlit LCD,بدون درایو نوری,Unified,SSD,Apple Mac OS,Apple,7coreApple-designedintegratedGPU,لیتیوم پلیمری
542,9914560,ایسوس,TUF,marketable,سریر,15434400.0,718000000.0,689500000,مشکی,2.0,Intel,Corei7,12650H,24,32,15.6,IPS level panel,بدون درایو نوری,DDR5,SSD,Microsoft Windows 11,NVIDIA,GeForceRTX3070,لیتیوم-یونی
543,11261610,ایسوس,,marketable,آرتین تجارت آریا تدبیر,4806900.0,220400000.0,201000000,نقره ای,1.8,Intel,Corei3,1115G4,6,20,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
544,12638763,ایسوس,TUF,marketable,آرتین تجارت آریا تدبیر,10137000.0,465000000.0,416000000,مشکی,2.6,,Corei5,11400H,12,32,17.3,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,NVIDIA,GeForceRTX2050,
545,12406089,ایسوس,Vivobook,marketable,آرتین تجارت آریا تدبیر,10464000.0,451200000.0,403200000,نقره ای آبی,1.7,Intel,Corei7,12700H,24,24,15.6,,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,Intel,IrisXe,لیتیوم-یونی
546,9840029,لنوو,IdeaPad,marketable,سریر,3313600.0,156900000.0,136400000,خاکستری,1.65,Intel,Corei3,1115G4,6,4,15.6,TN,بدون درایو نوری,DDR4,هارددیسک,بدون سیستم عامل,Intel,Integrated,لیتیوم پلیمری
547,10435006,ایسوس,ROG,marketable,یکپارچه (سازگار، حامی(ویستا) و آواژنگ),12567700.0,576500000.0,506000000,خاکستری,2.1,AMD,Ryzen7,6800H,16,16,15.6,IPS level panel,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3050,
548,10781771,ایسوس,Vivobook,marketable,(یکپارچه (سازگار، حامی(ویستا) و آواژنگ)),4120200.0,188900000.0,170900000,نقره ای,1.7,Intel,Corei3,1215U,10,8,15.6,,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,لیتیوم-یونی
549,10640088,مایکروسافت,Surface,marketable,آروند,17418200.0,798990000.0,770000000,پلاتینیوم,1.545,Intel,Corei7,1255U,12,16,15.0,PixelSense Display,بدون درایو نوری,LPDDR5X,SSD,Microsoft Windows 11,Intel,IntelIrisXe,
550,9658757,ایسوس,ROG,marketable,یکپارچه (سازگار، حامی(ویستا) و آواژنگ),11815600.0,542000000.0,517500000,خاکستری,2.1,AMD,Ryzen7,6800H,20,16,15.6,IPS level panel,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3050,لیتیوم-یونی
551,12223538,ایسوس,Vivobook,marketable,آرتین تجارت آریا تدبیر,8066000.0,370000000.0,321900000,نقره ای,1.8,AMD,Ryzen5,5600H,16,24,16.0,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,AMD,RadeonGraphics,لیتیوم-یونی
552,10982363,ایسوس,Vivobook,marketable,آرتین تجارت آریا تدبیر,6387400.0,275420000.0,275420000,خاکستری,1.7,Intel,Corei5,1035G1,8,12,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 10,Intel,UHDGraphics,لیتیوم-یونی
