,manufacturer,Device Type,org_price,Weight,Processor Manufacturer,Processor Series,Processor Model,Processor Cache Memory,RAM Memory,Screen Size,Screen Type,RAM Type,Internal Memory Type,Operating System,Graphics Card Manufacturer,Graphics Card Model,Battery Cell Count,store
3211,lenovo,ideapad-v130,,1.7,INTEL,Core i3,8130U,,8.0,15.6,TN,DDR4,SSDHDD,Dos,Intel,HD Graphics,2.0,meghdad
3212,lenovo,ideapad-3,,1.8,INTEL,Core i7,10510U,,12.0,15.6,,DDR4,SSDHDD,Dos,Nvidia,MX330,,meghdad
3213,lenovo,ideapad-s145,,2.2,AMD,Ryzen 3,3200U,,8.0,15.6,TFT LED-backlit LCD,DDR4,HDD,Dos,AMD,Radeon RX Vega3,3.0,meghdad
3214,lenovo,ideapad-s145,,2.2,AMD,Ryzen 3,3200U,,12.0,15.6,TFT LED-backlit LCD,DDR4,HDD,Dos,AMD,Radeon RX Vega3,3.0,meghdad
3215,lenovo,v15,,1.85,INTEL,Core i5,8265U,,12.0,15.6,,DDR4,HDD,Dos,Nvidia,NVIDIA GeForce MX110,2.0,meghdad
3216,lenovo,ideapad-creator-5,,2.2,INTEL,Core i7,10750H,12.0,16.0,15.6,IPS,DDR4,SSDHDD,,Nvidia,GeForce GTX 1650TI,3.0,meghdad
3217,lenovo,ideapad-l3-celeron-5205u-8gb-1tb-intel-hd,,2.2,INTEL,Celeron,,2.0,8.0,15.6,TN LED-backlit,DDR4,HDD,Dos,Intel,intel HD Graphics,3.0,meghdad
3218,lenovo,ideapad-l3-celeron-5205u-4gb-1tb,,2.2,INTEL,Celeron,,2.0,4.0,15.6,TN LED-backlit,DDR4,HDD,Dos,Intel,intel HD Graphics,3.0,meghdad
3219,lenovo,ideapad-l3-celeron-5205u-12gb-1tb-intel-hd,,2.2,INTEL,Celeron,,2.0,12.0,15.6,TN LED-backlit,DDR4,HDD,Dos,Intel,intel HD Graphics,3.0,meghdad
3220,lenovo,thinkbook-15,,1.8,INTEL,Core i5,1035 G1,,16.0,15.6,TFT LED-backlit LCD,DDR4,SSDHDD,,AMD,M630,,meghdad
3221,lenovo,ideapad-3,,1.75,INTEL,Core i3,1005 G1,,8.0,15.6,,DDR4,HDD,Dos,Intel,,,meghdad
3222,lenovo,ideapad-3,,1.75,INTEL,Core i3,1005 G1,,4.0,15.6,,DDR4,HDD,Windows 10,Intel,,,meghdad
3223,lenovo,ideapad-3,,1.75,INTEL,Core i3,1005 G1,,8.0,15.6,,DDR4,SSDHDD,Dos,Intel,,,meghdad
3224,lenovo,legion-5,,2.39,INTEL,Core i7,10750H,12.0,16.0,15.6,,DDR4,SSD,,Nvidia,GeForce RTX 2060,3.0,meghdad
3225,lenovo,ideapad-l340,,2.2,INTEL,Core i5,9300H,8.0,16.0,15.6,TFT LED-backlit LCD,DDR4,SSD,Dos,Nvidia,GeForce GTX 1650,,meghdad
3226,lenovo,ideapad-1-n4020-4gb-256gb-ssd-intel-11-inch,,1.2,INTEL,Celeron,Celeron-N4020,4.0,4.0,11.6,TFT LED-backlit LCD,DDR4,SSD,Dos,Intel,UHD Graphics 600,2.0,meghdad
3227,lenovo,ideapad-l340,,2.2,INTEL,Core i5,9300H,8.0,16.0,15.6,TFT LED-backlit LCD,DDR4,SSDHDD,Dos,Nvidia,GeForce GTX 1650,,meghdad
3228,lenovo,ideapad-l340,,2.2,INTEL,Core i5,9300H,8.0,16.0,15.6,TFT LED-backlit LCD,DDR4,SSDHDD,Dos,Nvidia,GeForce GTX 1650,,meghdad
3229,lenovo,ideapad-3,,1.75,INTEL,Core i3,1005 G1,,8.0,15.6,,DDR4,SSDHDD,Dos,Intel,,,meghdad
3230,lenovo,legion-5,,2.39,INTEL,Core i7,10750H,12.0,16.0,15.6,,DDR4,SSD,,Nvidia,GeForce GTX 1650TI,3.0,meghdad
3231,lenovo,e41-45-a6-7350-8gb-1tb-512mb-amd-hd,,2.0,AMD,,,,8.0,14.0,,DDR4,HDD,,AMD,Integrated Graphics,,meghdad
3232,lenovo,e41-45-a6-7350-4gb-1tb-512mb-amd-hd,,2.0,AMD,,,,4.0,14.0,,DDR4,HDD,,AMD,Integrated Graphics,,meghdad
3233,lenovo,v15,,2.1,INTEL,Core i5,1035 G1,6.0,8.0,15.6,,DDR4,HDD,Dos,Nvidia,NVIDIA GeForce MX330,,meghdad
3234,lenovo,v15,,2.1,INTEL,Core i5,1035 G1,6.0,8.0,15.6,,DDR4,SSDHDD,Dos,Nvidia,NVIDIA GeForce MX330,,meghdad
3235,lenovo,v15,,2.1,INTEL,Core i5,1035 G1,6.0,8.0,15.6,,DDR4,SSDHDD,Dos,Nvidia,NVIDIA GeForce MX330,,meghdad
3236,lenovo,v15,,2.1,INTEL,Core i5,1035 G1,6.0,12.0,15.6,,DDR4,SSDHDD,Dos,Nvidia,NVIDIA GeForce MX330,,meghdad
3237,lenovo,v15,,2.1,INTEL,Core i5,1035 G1,6.0,12.0,15.6,,DDR4,HDD,Dos,Nvidia,NVIDIA GeForce MX330,,meghdad
3238,lenovo,v15,,1.85,INTEL,Core i3,1005 G1,4.0,4.0,15.6,,DDR4,HDD,,Intel,Intel UHD Graphic,2.0,meghdad
3239,lenovo,v15,,1.85,INTEL,Core i3,1005 G1,4.0,8.0,15.6,,DDR4,HDD,,Intel,Intel UHD Graphic,2.0,meghdad
3240,lenovo,v15,,2.1,INTEL,Core i5,1035 G1,6.0,4.0,15.6,,DDR4,HDD,Dos,Nvidia,NVIDIA GeForce MX330,,meghdad
3241,lenovo,v14,,1.6,INTEL,Core i3,1005 G1,4.0,4.0,14.0,,DDR4,HDD,Dos,Intel,Intel UHD Graphic,2.0,meghdad
3242,lenovo,v14,,1.6,INTEL,Core i3,1005 G1,4.0,8.0,14.0,,DDR4,HDD,Dos,Intel,Intel UHD Graphic,2.0,meghdad
3243,lenovo,v14,,1.6,INTEL,Core i3,1005 G1,4.0,8.0,14.0,,DDR4,SSDHDD,Dos,Intel,Intel UHD Graphic,2.0,meghdad
3244,lenovo,v14,,1.6,INTEL,Core i3,1005 G1,4.0,8.0,14.0,,DDR4,SSDHDD,Dos,Intel,Intel UHD Graphic,2.0,meghdad
3245,lenovo,v14,,1.6,INTEL,Core i3,1005 G1,4.0,12.0,14.0,,DDR4,HDD,Dos,Intel,Intel UHD Graphic,2.0,meghdad
3246,lenovo,ideapad-l3,,2.2,INTEL,Core i3,I3-10110U,4.0,8.0,15.6,,DDR4,SSDHDD,Dos,Intel,Intel  UHD Graphics,3.0,meghdad
3247,lenovo,ideapad-l3,,2.2,INTEL,Core i3,I3-10110U,4.0,8.0,15.6,,DDR4,SSDHDD,Dos,Intel,Intel  UHD Graphics,3.0,meghdad
3248,lenovo,thinkpad-e15,,1.9,INTEL,Core i5,10210U,6.0,8.0,15.6,,DDR4,SSDHDD,Dos,AMD,AMD Radeon RX640,3.0,meghdad
3249,lenovo,ideapad-330,,2.2,INTEL,Core i7,8550U,8.0,20.0,15.6,TN LED-backlit LCD,DDR4,SSDHDD,,Nvidia,MX150,2.0,meghdad
3250,lenovo,ideapad-330,,2.2,INTEL,Core i7,8550U,8.0,20.0,15.6,TN LED-backlit LCD,DDR4,SSDHDD,,AMD,R5 M530,2.0,meghdad
3251,lenovo,ideapad-330,,2.2,INTEL,Core i7,8550U,8.0,20.0,15.6,TN LED-backlit LCD,DDR4,SSDHDD,,AMD,R5 M530,2.0,meghdad
3252,lenovo,ideapad-s145,,1.85,AMD,Ryzen 5,3500U,,8.0,15.6,TFT LED-backlit LCD,DDR4,SSD,Dos,AMD,RADEON VEGA,,meghdad
3253,lenovo,ideapad-s340,,1.8,INTEL,Core i5,10210U,,12.0,15.6,IPS,DDR4,HDD,,Nvidia,MX 250,,meghdad
3254,lenovo,thinkbook-15,,1.7,INTEL,Core i3,1005 G1,4.0,4.0,15.6,,DDR4,HDD,Dos,Intel,Intel UHD Graphics,3.0,meghdad
3255,lenovo,thinkbook-15,,1.7,INTEL,Core i3,1005 G1,4.0,8.0,15.6,,DDR4,HDD,Dos,Intel,Intel UHD Graphics,3.0,meghdad
3256,lenovo,thinkbook-15,,1.7,INTEL,Core i3,1005 G1,4.0,8.0,15.6,,DDR4,SSDHDD,Dos,Intel,Intel UHD Graphics,3.0,meghdad
3257,lenovo,thinkbook-15,,1.7,INTEL,Core i3,1005 G1,4.0,8.0,15.6,,DDR4,SSDHDD,Dos,Intel,Intel UHD Graphics,3.0,meghdad
3258,lenovo,laptop-15-inch-ideapad-l340-athlon-8gb-1tb-radeon-vega,,2.8,AMD,Athlon,Athlon 300U,4.0,8.0,15.6,TFT LED-backlit LCD,DDR4,,,AMD,Vega 3,,meghdad
3259,lenovo,thinkbook,,2.2,INTEL,Core i5,1035 G1,6.0,8.0,15.6,TFT LED-backlit LCD,DDR4,HDD,Windows 10,,M630,,meghdad
3260,lenovo,legion-5,,2.39,INTEL,Core i7,10750H,12.0,8.0,15.6,,DDR4,SSD,Windows 10,Nvidia,GeForce GTX 1660 Ti,3.0,meghdad
3261,lenovo,v130-n4000-8gb-1tb-intel,,1.85,INTEL,Celeron,Celeron-N4000,4.0,8.0,15.6,TFT LED-backlit LCD,DDR4,HDD,Dos,Intel,UHD Graphics 600,2.0,meghdad
3262,lenovo,ideapad-330-n5000-8gb-1tb-intel-hd,,2.2,INTEL,Pentium,Pentium-N5000,4.0,8.0,15.6,TFT LED-backlit LCD,DDR4,HDD,Dos,Intel,UHD Graphics 605,2.0,meghdad
3263,lenovo,legion-5,,2.39,INTEL,Core i7,10750H,12.0,16.0,15.6,,DDR4,SSDHDD,,Nvidia,GeForce GTX 1660 Ti,3.0,meghdad
3264,lenovo,legion-5,,2.39,INTEL,Core i7,10750H,12.0,16.0,15.6,,DDR4,SSDHDD,,Nvidia,GeForce GTX 1660 Ti,3.0,meghdad
3265,lenovo,legion-5,,2.39,INTEL,Core i7,10750H,12.0,32.0,15.6,,DDR4,SSD,,Nvidia,GeForce GTX 1650 Ti,3.0,meghdad
3266,lenovo,legion-5,,2.39,INTEL,Core i7,10750H,12.0,16.0,15.6,,DDR4,SSDHDD,,Nvidia,GeForce GTX 1650ti,3.0,meghdad
3267,lenovo,ideapad-l340,,2.2,INTEL,Core i7,9750H,12.0,8.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,Dos,Nvidia,GTX 1650,3.0,meghdad
3268,lenovo,ideapad-gaming-3-i5-10300h-16gb-1t-128ssd-4gb,,2.2,INTEL,Core i5,10300H,8.0,16.0,15.6,,DDR4,SSDHDD,Dos,Nvidia,GTX 1650,3.0,meghdad
3269,lenovo,ideapad-i7-10750h-16gb-1t-256,,2.2,INTEL,Core i7,10750H,12.0,16.0,15.6,,DDR4,SSDHDD,Dos,Nvidia,GTX 1650,3.0,meghdad
3270,lenovo,legion-5,,2.39,INTEL,Core i7,10750H,12.0,8.0,15.6,,DDR4,SSD,,Nvidia,GeForce GTX 1650,3.0,meghdad
3271,lenovo,ideapad-v130,,1.7,INTEL,Core i3,8130U,,12.0,15.6,TN,DDR4,HDD,Dos,Intel,HD Graphics,2.0,meghdad
3272,lenovo,ideapad-v130,,1.7,INTEL,Core i3,8130U,,12.0,15.6,TN,DDR4,SSDHDD,Dos,Intel,HD Graphics,2.0,meghdad
3273,lenovo,ideapad-v130,,1.7,INTEL,Core i3,8130U,,8.0,15.6,TN,DDR4,SSDHDD,Dos,Intel,HD Graphics,2.0,meghdad
3274,lenovo,ideapad-v130,,1.7,INTEL,Core i3,8130U,,12.0,15.6,TN,DDR4,SSDHDD,Dos,,,2.0,meghdad
3275,lenovo,ideapad-v130,,1.7,INTEL,Core i3,8130U,,12.0,15.6,TN,DDR4,HDD,Dos,,,2.0,meghdad
3276,lenovo,v155,,2.2,AMD,Ryzen 5,3500U,,12.0,15.6,,DDR4,HDD,Dos,AMD,AMD Radeon TM Vega 3,2.0,meghdad
3277,lenovo,thinkpad-e15,,1.9,INTEL,Core i5,10210U,6.0,8.0,15.6,,DDR4,HDD,Dos,AMD,AMD Radeon RX640,3.0,meghdad
3278,lenovo,ideapad-s145-a6-9225-8gb-1tb-2gb-hd,,2.2,AMD,Bristol Ridge,A6-9225,1.0,8.0,15.6,TFT LED-backlit LCD,DDR4,HDD,Dos,AMD,Radeon 530,3.0,meghdad
3279,lenovo,ideapad-s145-a6-9225-4gb-1tb-2gb-hd,,2.2,AMD,Bristol Ridge,A6-9225,1.0,4.0,15.6,TFT LED-backlit LCD,DDR4,HDD,Dos,AMD,Radeon 530,3.0,meghdad
3280,lenovo,ideapad-s540,,1.95,INTEL,Core i5,8265U,6.0,12.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,,Nvidia,Geforce GTX 1650 GDDR5,3.0,meghdad
3281,lenovo,ideapad-s540,,1.95,INTEL,Core i5,8265U,6.0,12.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,,Nvidia,Geforce GTX 1650 GDDR5,3.0,meghdad
3282,lenovo,ideapad-s540,,1.95,INTEL,Core i5,8265U,6.0,12.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,,Nvidia,Geforce GTX 1650 GDDR5,3.0,meghdad
3283,lenovo,ideapad-s540,,1.95,INTEL,Core i7,8565U,8.0,8.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,,Nvidia,Geforce GTX 1650 GDDR5,3.0,meghdad
3284,lenovo,ideapad-s540,,1.95,INTEL,Core i7,8565U,8.0,8.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,,Nvidia,Geforce GTX 1650 GDDR5,3.0,meghdad
3285,lenovo,ideapad-s540,,1.95,INTEL,Core i5,8265U,6.0,8.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,,Nvidia,Geforce GTX 1650 GDDR5,3.0,meghdad
3286,lenovo,ideapad-s540,,1.95,INTEL,Core i5,8265U,6.0,8.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,,Nvidia,Geforce GTX 1650 GDDR5,3.0,meghdad
3287,lenovo,ideapad-l3,,2.2,AMD,Ryzen 3,3200U,,4.0,15.6,TFT LED-backlit LCD,DDR4,HDD,Dos,AMD,,3.0,meghdad
3288,lenovo,ideapad-l3,,2.2,AMD,Ryzen 3,3200U,,8.0,15.6,TFT LED-backlit LCD,DDR4,HDD,Dos,AMD,,3.0,meghdad
3289,lenovo,legion-y7000,,2.4,INTEL,Core i7,9750H,12.0,16.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,,Nvidia,GTX 1650,3.0,meghdad
3290,lenovo,legion-y7000,,2.4,INTEL,Core i7,9750H,12.0,8.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,,Nvidia,GTX 1650,3.0,meghdad
3291,lenovo,ideapad-l3,,2.2,INTEL,Core i7,10510U,,20.0,15.6,TN,DDR4,SSDHDD,Dos,Nvidia,MX130,3.0,meghdad
3292,lenovo,ideapad-l3,,2.2,INTEL,Core i7,10510U,,20.0,15.6,TN,DDR4,SSDHDD,Dos,Nvidia,MX330,3.0,meghdad
3293,lenovo,ideapad-l3,,2.2,INTEL,Core i7,10510U,,20.0,15.6,TN,DDR4,SSDHDD,Dos,Nvidia,MX130,3.0,meghdad
3294,lenovo,ideapad-l3,,2.2,INTEL,Core i7,10510U,,20.0,15.6,TN,DDR4,SSDHDD,Dos,Nvidia,MX330,3.0,meghdad
3295,lenovo,ideapad-l3,,2.2,INTEL,Core i7,10510U,,20.0,15.6,TN,DDR4,SSDHDD,Dos,Nvidia,MX130,3.0,meghdad
3296,lenovo,ideapad-l3,,2.2,INTEL,Core i7,10510U,,20.0,15.6,TN,DDR4,HDD,Dos,Nvidia,MX130,3.0,meghdad
3297,lenovo,ideapad-l3,,2.2,INTEL,Core i7,10510U,,8.0,15.6,TN,DDR4,SSDHDD,Dos,Nvidia,MX130,3.0,meghdad
3298,lenovo,ideapad-l3,,2.2,INTEL,Core i7,10510U,,12.0,15.6,TN,DDR4,HDD,Dos,Nvidia,MX330,3.0,meghdad
3299,lenovo,ideapad-l340,,2.2,INTEL,Core i5,8265U,6.0,8.0,15.6,LED-backlit LCD,DDR4,HDD,Dos,Nvidia,MX110,3.0,meghdad
3300,lenovo,legion-y540,,2.3,INTEL,Core i5,8300H,,16.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,Dos,Nvidia,GTX 1660,3.0,meghdad
3301,lenovo,ideapad-330-a4-9125-8gb-1tb-amd-hd,,2.2,AMD,,A4-9125,,8.0,15.6,TFT LED-backlit LCD,DDR4,HDD,Dos,AMD,,2.0,meghdad
3302,lenovo,ideapad-330-a4-9125-4gb-1tb-amd-hd,,2.2,AMD,,A4-9125,,4.0,15.6,TFT LED-backlit LCD,DDR4,HDD,Dos,AMD,,2.0,meghdad
3303,lenovo,ideapad-1-n4020-4gb-128gb,,1.2,INTEL,Celeron,Celeron-N4020,4.0,4.0,11.6,TFT LED-backlit LCD,DDR4,SSD,Dos,Intel,UHD Graphics 600,2.0,meghdad
3304,lenovo,thinkpad-e595,,2.1,AMD,Ryzen 5,3500U,4.0,8.0,15.6,Wide View,DDR4,HDD,Dos,AMD,AMD VEGA 8,3.0,meghdad
3305,lenovo,thinkpad-e595,,2.1,AMD,Ryzen 5,3500U,4.0,8.0,15.6,Wide View,DDR4,SSDHDD,Dos,AMD,AMD VEGA 8,3.0,meghdad
3306,lenovo,thinkpad-e595,,2.1,AMD,Ryzen 5,3500U,4.0,8.0,15.6,Wide View,DDR4,SSDHDD,Dos,AMD,AMD VEGA 8,3.0,meghdad
3307,lenovo,thinkbook-15,,1.7,INTEL,Core i5,10210U,6.0,8.0,15.6,TFT LED-backlit LCD,DDR4,SSD,Dos,AMD,???? ?????? ??????? ????,,meghdad
3308,lenovo,ideapad-l340,,2.2,INTEL,Core i5,10210U,,4.0,15.6,LED-backlit LCD,DDR4,HDD,Dos,Nvidia,MX130,3.0,meghdad
3309,lenovo,ideapad-s540,,1.95,INTEL,Core i7,8565U,8.0,12.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,,Nvidia,Geforce GTX 1650 GDDR5,3.0,meghdad
3310,lenovo,ideapad-s340,,1.8,INTEL,Core i3,8145U,4.0,8.0,15.6,TFT LED-backlit LCD,DDR4,SSD,,Intel,UHD Graphics 620,,meghdad
3311,lenovo,legion-y7000,,2.4,INTEL,Core i7,9750H,12.0,32.0,15.6,IPS LED-backlit LCD,DDR4,SSD,,Nvidia,GTX 1660 TI GDDR6,3.0,meghdad
3312,lenovo,ideapad-l340-ntt,,2.2,INTEL,Core i7,8565U,8.0,16.0,15.6,TFT LED-backlit LCD,DDR4,HDD,Dos,Nvidia,Geforce MX230,3.0,meghdad
3313,lenovo,ideapad-330s,,1.9,INTEL,Core i7,8550U,8.0,12.0,15.6,TFT LED-backlit LCD,DDR4,SSDHDD,Dos,AMD,M530,,meghdad
3314,lenovo,ideapad-330s,,1.9,INTEL,Core i7,8550U,8.0,12.0,15.6,TFT LED-backlit LCD,DDR4,SSDHDD,Dos,Nvidia,MX150,,meghdad
3315,lenovo,ideapad-330,,2.2,INTEL,Core i5,8250U,6.0,12.0,15.6,TFT LED-backlit LCD,DDR4,HDD,Dos,AMD,M530,2.0,meghdad
3316,lenovo,ideapad-v330,,2.2,INTEL,Core i7,8550U,8.0,8.0,15.6,TFT LED-backlit LCD,DDR4,HDD,Dos,AMD,R5 M530,4.0,meghdad
3317,lenovo,ideapad-v330,,2.2,INTEL,Core i7,8550U,8.0,12.0,15.6,TFT LED-backlit LCD,DDR4,HDD,Dos,AMD,R5 M530,4.0,meghdad
3318,lenovo,ideapad-v330,,2.2,INTEL,Core i7,8550U,8.0,12.0,15.6,TFT LED-backlit LCD,DDR4,SSDHDD,Dos,AMD,R5 M530,4.0,meghdad
3319,lenovo,ideapad-v330,,2.2,INTEL,Core i7,8550U,8.0,12.0,15.6,TFT LED-backlit LCD,DDR4,SSDHDD,Dos,AMD,R5 M530,4.0,meghdad
3320,lenovo,ideapad-v330,,2.2,INTEL,Core i7,8550U,8.0,8.0,15.6,TFT LED-backlit LCD,DDR4,HDD,Dos,Nvidia,MX150,4.0,meghdad
3321,lenovo,ideapad-330-3867u-8gb-1tb-intel-hd,,2.2,INTEL,Celeron,Celeron-3867U,,8.0,15.6,TFT LED-backlit LCD,DDR4,HDD,Dos,Intel,UHD Graphics 600,3.0,meghdad
3322,lenovo,thinkbook-15,,1.7,INTEL,Core i7,10510U,8.0,8.0,15.6,,DDR4,HDD,Dos,AMD,AMD Radeon 620,,meghdad
3323,lenovo,legion-y530,,2.3,INTEL,Core i5,8300H,8.0,16.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,Dos,Nvidia,GeForce GTX 1050,3.0,meghdad
3324,lenovo,ideapad-s145-5405u-4gb-1tb-2gb-hd,,2.2,INTEL,Pentium,Pentium Gold 5405U,2.0,4.0,15.6,TFT LED-backlit LCD,DDR4,HDD,Dos,Nvidia,MX110,3.0,meghdad
3325,lenovo,ideapad-130-a6-9225-4gb-1tb-2gb,,2.1,AMD,,A6-9225,1.0,4.0,15.6,TFT LED-backlit LCD,DDR4,HDD,Dos,AMD,Radeon m440,2.0,meghdad
3326,lenovo,ideapad-330,,2.2,INTEL,Core i5,8250U,6.0,8.0,15.6,TFT LED-backlit LCD,DDR4,HDD,Dos,Nvidia,MX110,2.0,meghdad
3327,lenovo,v155,,2.2,AMD,Ryzen 3,3200U,3.0,4.0,15.6,,DDR4,HDD,Dos,AMD,AMD Radeon TM Vega 3,2.0,meghdad
3328,lenovo,ideapad-l3,,2.2,INTEL,Core i3,I3-10110U,4.0,12.0,15.6,TFT LED-backlit LCD,DDR4,HDD,Dos,Nvidia,MX130,3.0,meghdad
3329,lenovo,ideapad-l3,,2.2,INTEL,Core i5,10210U,6.0,12.0,15.6,TFT LED-backlit LCD,DDR4,SSDHDD,Dos,Nvidia,MX130,3.0,meghdad
3330,lenovo,thinkpad-e14,,1.7,INTEL,Core i7,10510U,8.0,8.0,14.0,TN,DDR4,HDD,Dos,AMD,AMD Radeon RX640,3.0,meghdad
3331,lenovo,thinkpad-e14,,1.75,INTEL,Core i5,10210U,,16.0,14.0,TN,DDR4,SSDHDD,Dos,AMD,AMD Radeon RX640,3.0,meghdad
3332,lenovo,thinkpad-e14,,1.75,INTEL,Core i5,10210U,,16.0,14.0,TN,DDR4,SSDHDD,Dos,AMD,AMD Radeon RX640,3.0,meghdad
3333,lenovo,thinkpad-e14,,1.75,INTEL,Core i5,10210U,,16.0,14.0,TN,DDR4,SSDHDD,Dos,AMD,AMD Radeon RX640,3.0,meghdad
3334,lenovo,thinkpad-e14,,1.75,INTEL,Core i5,10210U,,16.0,14.0,TN,DDR4,HDD,Dos,AMD,AMD Radeon RX640,3.0,meghdad
3335,lenovo,thinkpad-e14,,1.75,INTEL,Core i5,10210U,,8.0,14.0,TN,DDR4,HDD,Dos,AMD,AMD Radeon RX640,3.0,meghdad
3336,lenovo,thinkpad-e14,,1.75,INTEL,Core i5,10210U,,8.0,14.0,TN,DDR4,SSDHDD,Dos,AMD,AMD Radeon RX640,3.0,meghdad
3337,lenovo,thinkpad-e14,,1.75,INTEL,Core i5,10210U,,8.0,14.0,TN,DDR4,SSDHDD,Dos,AMD,AMD Radeon RX640,3.0,meghdad
3338,lenovo,thinkpad-e14,,1.75,INTEL,Core i5,10210U,,8.0,14.0,TN,DDR4,SSDHDD,Dos,AMD,AMD Radeon RX640,3.0,meghdad
3339,lenovo,thinkpad-e14,,1.7,INTEL,Core i7,10510U,8.0,16.0,14.0,TN,DDR4,SSD,Dos,AMD,AMD Radeon RX640,3.0,meghdad
3340,lenovo,thinkpad-e14,,1.7,INTEL,Core i7,10510U,8.0,16.0,14.0,TN,DDR4,SSDHDD,Dos,AMD,AMD Radeon RX640,3.0,meghdad
3341,lenovo,thinkpad-e14,,1.7,INTEL,Core i7,10510U,8.0,16.0,14.0,TN,DDR4,SSDHDD,Dos,AMD,AMD Radeon RX640,3.0,meghdad
3342,lenovo,thinkpad-e14,,1.7,INTEL,Core i7,10510U,8.0,16.0,14.0,TN,DDR4,SSDHDD,Dos,AMD,AMD Radeon RX640,3.0,meghdad
3343,lenovo,thinkpad-e14,,1.7,INTEL,Core i7,10510U,8.0,8.0,14.0,TN,DDR4,SSD,Dos,AMD,AMD Radeon RX640,3.0,meghdad
3344,lenovo,thinkpad-e14,,1.7,INTEL,Core i7,10510U,8.0,16.0,14.0,TN,DDR4,HDD,Dos,AMD,AMD Radeon RX640,3.0,meghdad
3345,lenovo,thinkpad-e14,,1.7,INTEL,Core i7,10510U,8.0,8.0,14.0,TN,DDR4,SSDHDD,Dos,AMD,AMD Radeon RX640,3.0,meghdad
3346,lenovo,thinkpad-e14,,1.7,INTEL,Core i7,10510U,8.0,8.0,14.0,TN,DDR4,SSDHDD,Dos,AMD,AMD Radeon RX640,3.0,meghdad
3347,lenovo,thinkpad-e14,,1.7,INTEL,Core i7,10510U,8.0,8.0,14.0,TN,DDR4,SSDHDD,Dos,AMD,AMD Radeon RX640,3.0,meghdad
3348,lenovo,v15,,2.2,INTEL,Core i5,8265U,,8.0,15.6,,DDR4,SSDHDD,Dos,Nvidia,NVIDIA GeForce MX110,2.0,meghdad
3349,lenovo,v155,,2.2,AMD,Ryzen 3,3200U,3.0,12.0,15.6,,DDR4,SSDHDD,Dos,AMD,AMD Radeon TM Vega 3,2.0,meghdad
3350,lenovo,ideapad-l3-6405u-4gb-1tb-2gb-hd,,2.2,INTEL,Pentium,Pentium Gold 6405U,,4.0,15.6,TFT LED-backlit LCD,DDR4,HDD,Dos,Nvidia,MX130,3.0,meghdad
3351,lenovo,ideapad-330,,2.2,INTEL,Core i7,8550U,8.0,20.0,15.6,TFT LED-backlit LCD,DDR4,HDD,Dos,Nvidia,GeForce MX150,2.0,meghdad
3352,lenovo,ideapad-330,,2.2,INTEL,Core i7,8550U,8.0,20.0,15.6,TFT LED-backlit LCD,DDR4,HDD,Dos,AMD,R5 M530,2.0,meghdad
3353,lenovo,thinkpad-e15,,1.9,INTEL,Core i7,10510U,8.0,8.0,15.6,TN,DDR4,SSDHDD,Dos,AMD,AMD Radeon RX640,3.0,meghdad
3354,lenovo,thinkpad-e15,,1.9,INTEL,Core i7,10510U,8.0,8.0,15.6,TN,DDR4,SSDHDD,Dos,AMD,AMD Radeon RX640,3.0,meghdad
3355,lenovo,thinkpad-e15,,1.9,INTEL,Core i7,10510U,8.0,8.0,15.6,TN,DDR4,SSDHDD,Dos,AMD,AMD Radeon RX640,3.0,meghdad
3356,lenovo,ideapad-l340,,2.2,INTEL,Core i7,8565U,8.0,16.0,15.6,TFT LED-backlit LCD,DDR4,SSDHDD,Dos,Nvidia,MX250,3.0,meghdad
3357,lenovo,ideapad-l340,,2.2,INTEL,Core i7,8565U,8.0,16.0,15.6,TFT LED-backlit LCD,DDR4,SSDHDD,Dos,Nvidia,MX250,3.0,meghdad
3358,lenovo,ideapad-330,,2.2,INTEL,Core i7,8550U,8.0,12.0,15.6,TN LED-backlit LCD,DDR4,SSDHDD,,AMD,R5 M530,2.0,meghdad
3359,lenovo,ideapad-l3,,2.2,INTEL,Core i5,10210U,6.0,8.0,15.6,TFT LED-backlit LCD,DDR4,SSDHDD,Dos,Nvidia,MX130,3.0,meghdad
3360,lenovo,ideapad-330,,2.2,INTEL,Core i7,8550U,8.0,12.0,15.6,LED-backlit LCD,DDR4,SSDHDD,,Nvidia,MX150,2.0,meghdad
3361,lenovo,ideapad-3,,1.75,INTEL,Core i5,10210U,,8.0,15.6,TN,DDR4,SSD,Dos,Nvidia,NVIDIA Geforce MX130,2.0,meghdad
